+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 3   | 32         | worker   | 12        | 16  | desc        | 3.4964          | 0.2124        | 3.8146               | 0.2282             | 4.039               | 0.2188            | 109.100789383366  | 115.518819357053 |
| 16  | 8          | worker   | 12        | 16  | desc        | 1.3786          | 0.054         | 1.6682               | 0.055              | 1.5924              | 0.056             | 121.006818511533  | 115.508486870738 |
| 2   | 512        | worker   | 12        | 16  | asc         | 8.5674          | 1.8584        | 8.5438               | 1.868              | 9.892               | 2.2886            | 99.7245371991503  | 115.46093330532  |
| 25  | 16384      | worker   | 12        | 16  | asc         | 9.9522          | 3.9558        | 9.4744               | 4.2672             | 11.4908             | 4.7704            | 95.1990514660075  | 115.459898313941 |
| 16  | 4096       | worker   | 12        | 16  | asc         | 10.2386         | 1.0776        | 10.4096              | 1.324              | 11.8084             | 1.2362            | 101.67015021585   | 115.332174320708 |
| 18  | 2          | worker   | 12        | 16  | desc        | 1.1004          | 0.0562        | 1.358                | 0.054              | 1.2684              | 0.058             | 123.409669211196  | 115.267175572519 |
| 28  | 128        | worker   | 12        | 16  | asc         | 3.0994          | 0.1152        | 3.2126               | 0.1282             | 3.5692              | 0.1322            | 103.652319803833  | 115.157772472091 |
| 13  | 4096       | worker   | 12        | 16  | asc         | 4.7736          | 1.1112        | 4.3682               | 1.2772             | 5.4964              | 1.17              | 91.5074576839283  | 115.141612200436 |
| 10  | 64         | io_uring | 12        | 16  | desc        | 2.6702          | 0.108         | 2.8362               | 0.1132             | 3.0744              | 0.1092            | 106.216762789304  | 115.137442888173 |
| 10  | 8192       | worker   | 12        | 16  | asc         | 12.3066         | 3.8176        | 13.156               | 3.8824             | 14.1592             | 4.0132            | 106.901987551395  | 115.053711016853 |
| 19  | 4          | io_uring | 12        | 16  | asc         | 1.4796          | 0.0818        | 1.5264               | 0.0588             | 1.7012              | 0.071             | 103.16301703163   | 114.977020816437 |
| 6   | 512        | worker   | 12        | 16  | desc        | 5.2986          | 0.4026        | 5.6782               | 0.4392             | 6.0894              | 0.4102            | 107.16415656966   | 114.924697089797 |
| 16  | 32         | io_uring | 12        | 16  | asc         | 2.0162          | 0.0792        | 2.3728               | 0.0752             | 2.3164              | 0.0992            | 117.686737426843  | 114.889395893265 |
| 23  | 8192       | worker   | 12        | 16  | desc        | 17.9684         | 7.8308        | 19.473               | 8.4162             | 20.6394             | 8.3478            | 108.373589189911  | 114.864985196233 |
| 6   | 64         | io_uring | 12        | 16  | desc        | 3.6838          | 0.1298        | 4.3536               | 0.1352             | 4.231               | 0.147             | 118.182311743309  | 114.854226613823 |
| 5   | 1024       | worker   | 12        | 16  | asc         | 5.2562          | 0.6018        | 5.5222               | 0.7026             | 6.0346              | 0.7372            | 105.060690232487  | 114.809177732963 |
| 16  | 16         | io_uring | 12        | 16  | asc         | 1.7264          | 0.0702        | 2.0512               | 0.0718             | 1.982               | 0.0758            | 118.813716404078  | 114.805375347544 |
| 3   | 512        | worker   | 12        | 16  | desc        | 8.8376          | 2.0582        | 8.9588               | 2.2836             | 10.146              | 2.4204            | 101.371413053318  | 114.804924413868 |
| 5   | 2          | worker   | 12        | 16  | asc         | 1.1762          | 0.0478        | 1.3236               | 0.0516             | 1.3502              | 0.049             | 112.531882332937  | 114.793402482571 |
| 12  | 16         | io_uring | 12        | 16  | desc        | 2.0448          | 0.0852        | 2.1922               | 0.073              | 2.3452              | 0.0716            | 107.208528951487  | 114.690923317684 |
| 10  | 512        | io_uring | 12        | 16  | asc         | 3.4078          | 0.3222        | 3.7704               | 0.3232             | 3.908               | 0.3912            | 110.640295792007  | 114.678091437291 |
| 19  | 4          | worker   | 12        | 16  | desc        | 1.394           | 0.0648        | 1.4584               | 0.0622             | 1.5986              | 0.0642            | 104.619799139168  | 114.67718794835  |
| 11  | 64         | worker   | 12        | 16  | desc        | 2.6158          | 0.1164        | 3.0822               | 0.122              | 2.9994              | 0.1122            | 117.830109335576  | 114.664729719397 |
| 13  | 128        | worker   | 12        | 16  | asc         | 2.402           | 0.0982        | 2.4654               | 0.1108             | 2.7536              | 0.1184            | 102.639467110741  | 114.637801831807 |
| 8   | 131072     | io_uring | 12        | 16  | desc        | 109.5074        | 75.0572       | 109.7508             | 78.4404            | 125.5004            | 74.8284           | 100.222268084166  | 114.604492481787 |
| 27  | 1024       | io_uring | 12        | 16  | asc         | 4.385           | 0.329         | 4.4996               | 0.3338             | 5.0248              | 0.3762            | 102.613454960091  | 114.590649942987 |
| 1   | 190536     | io_uring | 12        | 16  | asc         | 1006.1246       | 860.4354      | 1025.0836            | 813.3524           | 1152.8202           | 798.4614          | 101.884359054535  | 114.580261729014 |
| 16  | 2          | io_uring | 12        | 16  | desc        | 0.937           | 0.0568        | 1.0444               | 0.0526             | 1.0732              | 0.0494            | 111.462113127001  | 114.535752401281 |
| 15  | 2048       | worker   | 12        | 16  | desc        | 4.0088          | 0.6574        | 4.263                | 0.6558             | 4.5894              | 0.6962            | 106.341049690681  | 114.483137098384 |
| 5   | 256        | worker   | 12        | 16  | desc        | 4.6778          | 0.2306        | 4.6898               | 0.2332             | 5.3536              | 0.287             | 100.256530847834  | 114.44696224721  |
| 18  | 2          | worker   | 12        | 16  | asc         | 1.1146          | 0.0584        | 1.3422               | 0.0526             | 1.2754              | 0.0556            | 120.419881571864  | 114.426700161493 |
| 15  | 2          | io_uring | 12        | 16  | asc         | 1.052           | 0.046         | 1.0866               | 0.0414             | 1.2034              | 0.0452            | 103.28897338403   | 114.391634980989 |
| 22  | 1024       | worker   | 12        | 16  | desc        | 7.2638          | 1.0376        | 7.0362               | 1.0152             | 8.309               | 1.2098            | 96.866653817561   | 114.389162697211 |
| 17  | 2          | worker   | 12        | 16  | desc        | 1.093           | 0.0538        | 1.2824               | 0.0624             | 1.2496              | 0.0564            | 117.328453796889  | 114.327538883806 |
| 9   | 2048       | worker   | 12        | 16  | asc         | 4.6266          | 1.0118        | 4.553                | 1.1654             | 5.2886              | 1.171             | 98.4091989798124  | 114.30856352397  |
| 13  | 512        | worker   | 12        | 16  | desc        | 3.224           | 0.2122        | 3.5284               | 0.2048             | 3.6844              | 0.2222            | 109.441687344913  | 114.280397022333 |
| 7   | 2048       | worker   | 12        | 16  | desc        | 6.8806          | 1.1212        | 6.526                | 1.1                | 7.8616              | 1.2166            | 94.846379676191   | 114.257477545563 |
| 1   | 128        | worker   | 12        | 16  | asc         | 3.2842          | 0.6884        | 3.388                | 0.5448             | 3.7508              | 0.6636            | 103.160587053164  | 114.207417331466 |
| 28  | 131072     | io_uring | 12        | 16  | desc        | 48.4002         | 32.675        | 49.2016              | 31.2678            | 55.2558             | 31.1692           | 101.655778281908  | 114.164404279321 |
| 13  | 32768      | worker   | 12        | 16  | asc         | 16.6446         | 8.017         | 16.8232              | 7.7942             | 18.9976             | 8.206             | 101.073020679379  | 114.136717013326 |
| 23  | 256        | worker   | 12        | 16  | asc         | 3.7468          | 0.3118        | 4.051                | 0.3188             | 4.2744              | 0.3642            | 108.118928152023  | 114.08134941817  |
| 13  | 512        | worker   | 12        | 16  | asc         | 2.7976          | 0.215         | 3.1154               | 0.2228             | 3.1912              | 0.2396            | 111.359736917358  | 114.069202173291 |
| 1   | 16384      | worker   | 12        | 16  | asc         | 91.3746         | 66.8982       | 92.1054              | 72.4874            | 104.2262            | 71.892            | 100.79978462286   | 114.064740091885 |
| 8   | 256        | worker   | 12        | 16  | asc         | 4.5456          | 0.229         | 4.6448               | 0.2258             | 5.1848              | 0.241             | 102.182330165435  | 114.061950017599 |
| 13  | 1          | io_uring | 12        | 16  | asc         | 0.8258          | 0.0504        | 0.9156               | 0.042              | 0.9412              | 0.0408            | 110.874303705498  | 113.974327924437 |
| 16  | 1          | worker   | 12        | 16  | asc         | 0.8122          | 0.05          | 1.0188               | 0.0426             | 0.9254              | 0.0416            | 125.437084461955  | 113.937453829106 |
